TICKER,DATA,VOLUME,FECHAMENTO_AJUSTADO,ROIC,VALOR_MERCADO,EBIT_EV
ROMI3,1/31/2021,12654721,11.54,0.06151,1164575950,0.04798
ROMI3,2/28/2021,50701065,19.48,0.08321,1965349110,0.04904
ROMI3,3/31/2021,50638008,20.47,0.08321,1980015894,0.04871
ROMI3,4/30/2021,45628818,23.86,0.08697,2375285734,0.04807
ROMI3,5/31/2021,26541569,20.18,0.08697,2020349551,0.0555
ROMI3,6/30/2021,20060134,17.77,0.08697,1799614446,0.06139
ROMI3,7/31/2021,25506572,16.97,0.10996,1696946955,0.08484
ROMI3,8/31/2021,12820138,15.9,0.10996,1647813227,0.08694
ROMI3,9/30/2021,11118578,14.25,0.10996,1394077857,0.09962
ROMI3,10/31/2021,13671664,12.18,0.1367,1197544,0.47345
ROMI3,11/30/2021,12333464,11.7,0.1367,1125675703,0.12861
ROMI3,12/31/2021,38475111,13.83,0.1367,1350077504,0.11229
ROMI3,1/31/2022,15328687,12.77,0.1367,1158675968,0.12592
ROMI3,2/28/2022,6061995,10.51,0.13084,1019341516,0.14827
ROMI3,3/31/2022,5990672,10.67,0.13084,1054541798,0.1447
ROMI3,4/30/2022,7751747,10.23,0.13277,981207876,0.15278
ROMI3,5/31/2022,3709379,10.83,0.13277,1057475155,0.14491
ROMI3,6/30/2022,4193464,9.29,0.13277,879273725,0.16472
ROMI3,7/31/2022,4868543,10.35,0.1261,979741198,0.13794
ROMI3,8/31/2022,3465580,10.46,0.1261,984874572,0.13745
ROMI3,9/30/2022,26876225,13.81,0.1261,1221009801,0.11818
ROMI3,10/31/2022,14759271,14.25,0.10617,1336657393,0.12284
ROMI3,11/30/2022,13911946,12.08,0.10617,1195489593,0.1333
ROMI3,12/31/2022,10009604,13.29,0.10617,1230176538,0.13057
ROMI3,1/31/2023,17139681,16.75,0.10617,1488311943,0.11329
ROMI3,2/28/2023,12190861,14.18,0.11459,1293097043,0.15377
ROMI3,3/31/2023,14440313,16.24,0.11459,1443944921,0.14165
ROMI3,4/30/2023,8377709,14.65,0.12057,1329235994,0.15199
ROMI3,5/31/2023,7710088,16.35,0.12057,1496943339,0.13929
ROMI3,6/30/2023,6748386,16.6,0.12057,1462337062,0.14173
ROMI3,7/31/2023,8628785,14.1,0.11182,1275995567,0.15107
ROMI3,8/31/2023,9877924,12.62,0.11182,1173951415,0.16012
ROMI3,9/30/2023,12352761,12.13,0.11182,1076343966,0.16985
ROMI3,10/18/2023,3367956,11.35,0.11182,1029314922,0.17497
RPMG3,11/30/2011,9673523,21.2,0.24006,937644020,-0.00039
RPMG3,12/31/2011,7649459,27,0.24006,1192706010,-0.00031
RPMG3,1/31/2012,5694512,23.2,0.24006,1069273810,-0.00034
RPMG3,2/29/2012,8804764,24.8,0.24006,1083385190,-0.00034
RPMG3,3/31/2012,7293604,25,0.24006,1116125590,-0.00033
RPMG3,4/30/2012,2151408,23.8,-0.09476,1080094200,0.0123
RPMG3,5/31/2012,2952608,19,-0.09476,878186740,0.01494
RPMG3,6/30/2012,1673620,17.8,-0.09476,797367910,0.01634
RPMG3,7/31/2012,748455,16,0.10608,715043200,-0.03206
RPMG3,8/31/2012,1228633,15.8,0.10608,697920060,-0.03278
RPMG3,9/30/2012,1090400,15.4,0.41893,688605550,-0.14061
RPMG3,10/31/2012,1402892,6.8,0.41893,271905900,-0.2938
RPMG3,11/30/2012,325051,6.2,0.6818,285738050,-0.65091
RPMG3,12/31/2012,171068,5.2,0.6818,239165500,-0.7369
RPMG3,1/31/2013,959607,4.6,0.6818,211221970,-0.80034
RPMG3,2/28/2013,1324079,6.6,0.6818,277929420,-0.6639
RPMG3,3/31/2013,42505,5.4,0.6818,246974130,-0.72093
RPMG3,4/30/2013,143532,4.8,0.6818,229850990,-0.7569
RPMG3,5/31/2013,798027,5.2,0.6818,287243930,-0.64846
RPMG3,6/30/2013,49176,5.6,0.6818,259300400,-0.69709
RPMG3,7/31/2013,143623,5.4,0.6818,251491770,-0.71201
RPMG3,8/31/2013,388235,6,0.6818,279435300,-0.66135
RPMG3,9/30/2013,211701,6.6,0.65021,308884710,-0.90995
RPMG3,10/31/2013,128847,6,0.65021,287243930,-0.97064
RPMG3,11/30/2013,175502,5.8,0.65021,270120790,-1.02471
RPMG3,12/31/2013,75688,5.4,0.515,254503530,-0.94727
RPMG3,1/31/2014,285778,6.2,0.49845,287243930,-1.03194
RPMG3,2/28/2014,243958,6.2,0.49845,279435300,-1.05766
RPMG3,3/31/2014,203336,5.8,0.49845,270120790,-1.09006
RPMG3,4/30/2014,658141,5.8,0.49845,245189020,-1.18745
RPMG3,5/31/2014,513414,4.8,0.49845,223548240,-1.28728
RPMG3,6/30/2014,49989,5.8,0.49845,268614910,-1.09549
RPMG3,7/31/2014,412656,5.4,0.49845,249985890,-1.16739
RPMG3,8/31/2014,38063,5.6,0.56572,260806280,-1.66406
RPMG3,9/30/2014,80848,5.2,0.56572,242177260,-1.77459
RPMG3,10/31/2014,1355012,6,0.46117,260806280,-1.35759
RPMG3,11/30/2014,43116,6,0.46117,279435300,-1.27818
RPMG3,12/31/2014,68308,5.2,0.46117,242177260,-1.44751
RPMG3,1/31/2015,763140,5,0.46117,234368630,-1.48885
RPMG3,2/28/2015,212515,5,0.45229,287038130,-1.24013
RPMG3,3/31/2015,282106,5.2,0.45229,296953540,-1.2033
RPMG3,4/30/2015,39743,5,0.32272,287038130,-0.92088
RPMG3,5/31/2015,42744,5,0.06979,287038130,-0.20424
RPMG3,6/30/2015,534489,5.2,0.06979,287038130,-0.20424
RPMG3,7/31/2015,285127,4.6,0.06979,267207310,-0.21734
RPMG3,8/31/2015,4159,4,0.14652,270766400,-0.50067
RPMG3,9/30/2015,105430,3.6,0.14652,230151440,-0.57567
RPMG3,10/31/2015,414745,3.4,0.19229,230151440,-0.96138
RPMG3,11/30/2015,163360,3,0.19229,216613120,-1.01115
RPMG3,12/31/2015,394873,3.6,0.19229,243689760,-0.91628
RPMG3,1/31/2016,628886,3.8,0.19229,257228080,-0.87522
RPMG3,2/29/2016,501020,3.4,0.19229,230151440,-0.96138
RPMG3,3/31/2016,800526,3.8,0.19229,243689760,-0.91628
RPMG3,4/30/2016,243051,3.9,0.19406,263997435,-0.95869
RPMG3,5/31/2016,164632,3.85,0.23592,259935936,-1.27155
RPMG3,6/30/2016,3030,3.82,0.23592,253843688,-1.29737
RPMG3,7/31/2016,154716,4.3,0.23592,291074095,-1.15411
RPMG3,8/31/2016,781900,4.5,0.2537,301229400,-1.27301
RPMG3,9/30/2016,5940,6.18,0.2537,419013480,-0.95095
RPMG3,10/31/2016,236367,7.42,0.2537,500920800,-0.80868
RPMG3,11/30/2016,3411003,7,0.2537,446767200,-0.89745
RPMG3,12/31/2016,8423,7.21,0.2537,488059320,-0.82814
RPMG3,1/31/2017,379153,8,0.27571,571997400,-0.84586
RPMG3,2/28/2017,25724,8.52,0.27571,576735840,-0.83943
RPMG3,3/31/2017,112394,9.78,0.27571,636304800,-0.76627
RPMG3,4/30/2017,100908,9.15,0.27858,619381800,-0.87372
RPMG3,5/31/2017,140096,9.44,0.27858,632920200,-0.85634
RPMG3,6/30/2017,91166,9,0.27858,618704880,-0.87462
RPMG3,7/31/2017,1129447,7.67,0.27858,563197440,-0.95411
RPMG3,8/31/2017,58280,8.98,0.23135,595689600,-0.76481
RPMG3,9/30/2017,379814,9.76,0.23135,660673920,-0.69467
RPMG3,10/31/2017,94387,9.46,0.23135,642397080,-0.71306
RPMG3,11/30/2017,249739,9.37,0.23135,634274040,-0.72155
RPMG3,12/31/2017,381069,7.9,0.23135,534766800,-0.84477
RPMG3,1/31/2018,30228,7.79,0.23135,507013080,-0.88702
RPMG3,2/28/2018,33700,6.8,0.21403,446767200,-0.94718
RPMG3,3/31/2018,420381,8.89,0.17946,601781880,-0.63068
RPMG3,4/30/2018,13752,7.2,0.17946,487382400,-0.76546
RPMG3,5/31/2018,3609,6.05,0.17946,409536600,-0.89573
RPMG3,6/30/2018,4688,4.77,0.17946,322890840,-1.10503
RPMG3,7/31/2018,940,4.7,0.17946,311383200,-1.14043
RPMG3,8/31/2018,40449,4.4,0.17946,291075600,-1.20875
RPMG3,9/30/2018,1454,3.59,0.12358,243012948,-1.01505
RPMG3,10/31/2018,6904,3.65,0.13631,246397530,-1.21547
RPMG3,11/30/2018,13400,3.35,0.13631,232182287,-1.2825
RPMG3,12/31/2018,106111,2.99,0.13631,202397971,-1.45001
RPMG3,1/31/2019,5400,3,0.13631,203074887,-1.44571
RPMG3,2/28/2019,20032,2.94,0.13631,203074887,-1.44571
RPMG3,3/31/2019,38645,2.56,0.08801,173290570,-0.99753
RPMG3,4/30/2019,63746,1.88,0.08801,128614095,-1.26073
RPMG3,5/31/2019,65620,1.9,0.08801,127937179,-1.26579
RPMG3,6/30/2019,2024,1.84,0.07796,124553280,-1.45233
RPMG3,7/31/2019,506925,6.4,0.05861,446767200,-0.33109
RPMG3,8/31/2019,105499,4.98,0.0614,337106160,-0.47724
RPMG3,9/30/2019,203933,5.1,0.0614,348613800,-0.46148
RPMG3,10/31/2019,105683,4.94,0.0614,337106160,-0.47724
RPMG3,11/30/2019,95818,5.02,0.08524,339811978,-0.6844
RPMG3,12/31/2019,222843,5.12,0.08524,346581140,-0.67103
RPMG3,1/31/2020,99989,5,0.08524,341842726,-0.68033
RPMG3,2/29/2020,139424,3.85,0.08524,260612772,-0.8924
RPMG3,3/31/2020,78983,2.48,0.08524,160429161,-1.4498
RPMG3,4/30/2020,28910,2.95,0.08524,203074887,-1.14529
RPMG3,5/31/2020,58078,2.53,0.0701,171260760,-1.13868
RPMG3,6/30/2020,364719,3.04,0.08407,209845200,-1.15287
RPMG3,7/31/2020,520455,2.73,0.08407,186829920,-1.29495
RPMG3,8/31/2020,114418,2.9,0.08407,199691400,-1.2115
RPMG3,9/30/2020,88254,2.59,0.1073,171937680,-1.85525
RPMG3,10/31/2020,98006,2.51,0.1073,169906920,-1.87744
RPMG3,11/30/2020,66192,2.85,0.09586,195629880,-1.50857
RPMG3,12/31/2020,104130,2.82,0.09586,190891440,-1.546
RPMG3,1/31/2021,822466,3.11,0.09586,210522120,-1.40184
RPMG3,2/28/2021,132655,2.85,0.09586,192922200,-1.52973
RPMG3,3/31/2021,831253,3.18,0.1208,206460600,-1.86881
RPMG3,4/30/2021,3706388,4.11,0.1208,270768000,-1.42495
RPMG3,5/31/2021,293437,4.54,0.09551,304614000,-1.00547
RPMG3,6/30/2021,4013609,5.37,0.09551,384490560,-0.79658
RPMG3,7/31/2021,862739,4.64,0.09551,314090880,-0.97512
RPMG3,8/31/2021,327263,3.66,0.08001,256552680,-1.01533
RPMG3,9/30/2021,394959,3.4,0.08001,230829720,-1.12849
RPMG3,10/31/2021,68022,2.85,0.08001,192922200,-1.35024
RPMG3,11/30/2021,160190,2.93,0.0621,199014480,-1.03745
RPMG3,12/31/2021,21954,2.8,0.0621,189537600,-1.08932
RPMG3,1/31/2022,255880,2.97,0.0621,199691400,-1.03393
RPMG3,2/28/2022,87246,2.67,0.0621,180737640,-1.14237
RPMG3,3/31/2022,69586,2.8,0.08127,190214520,-1.5192
RPMG3,4/30/2022,14173,2.77,0.08127,187506840,-1.54114
RPMG3,5/31/2022,24353,2.42,0.111,165845400,-2.47856
RPMG3,6/30/2022,48759,2.2,0.111,146214720,-2.81136
RPMG3,7/31/2022,26765,2,0.111,135384000,-3.03628
RPMG3,8/31/2022,22263,1.9,0.14124,128614800,-1.46602
RPMG3,9/30/2022,13828,1.9,0.14124,126584040,-1.47456
RPMG3,10/31/2022,8634,1.87,0.14124,128614800,-1.46602
RPMG3,11/30/2022,3884,1.78,0.20936,120491760,-7.35835
RPMG3,12/31/2022,36182,1.7,0.20936,115076400,-7.70475
RPMG3,1/31/2023,42970,1.58,0.20936,106953360,-8.28981
RPMG3,2/28/2023,13813,1.61,0.20936,110337960,-8.036
RPMG3,3/31/2023,4998,1.62,0.20936,106953360,-8.28981
RPMG3,4/30/2023,7175,1.72,0.20936,116430240,-7.61499
RPMG3,5/31/2023,28213,1.94,0.20936,132676320,-6.68271
RPMG3,6/30/2023,118517,2.83,0.20936,185476080,-4.78011
RPMG3,7/31/2023,31815,2.91,0.21512,196306800,-4.87187
RPMG3,8/31/2023,27873,2.17,0.21512,151630080,-6.2897
RPMG3,9/30/2023,48618,2.35,0.21561,159076200,-6.24727
RPMG3,10/18/2023,2876,2.24,0.21561,156368520,-6.35203
RRRP3,11/30/2020,1666286,23.95,-0.04229,28537776,-0.41767
RRRP3,12/31/2020,6798612,37.2,-0.04229,44233553,-0.16453
RRRP3,1/31/2021,5834051,32.5,-0.04229,38644905,-0.20981
RRRP3,2/28/2021,14711880,35.97,-0.04229,42770992,-0.17438
RRRP3,3/31/2021,105472771,38.2,-0.08612,4303520641,-0.04074
RRRP3,4/30/2021,167675305,43.67,-0.08612,5007633560,-0.03492
RRRP3,5/31/2021,28831377,40.97,-0.01639,5413517538,-0.01934
RRRP3,6/30/2021,56972364,45.34,-0.01639,6097817921,-0.01716
RRRP3,7/31/2021,44342438,38.71,-0.01639,5123649484,-0.02043
RRRP3,8/31/2021,64990084,38.44,0.05491,5134238271,0.02709
RRRP3,9/30/2021,200652094,42.6,0.05491,5298364475,0.0261
RRRP3,10/31/2021,99481173,32.34,0.05491,4280517290,0.0337
RRRP3,11/30/2021,127341052,27.62,0.08974,3702104781,0.05832
RRRP3,12/31/2021,264140672,33.55,0.08974,4440672699,0.04714
RRRP3,1/31/2022,189794335,38.24,0.08974,4995260437,0.0412
RRRP3,2/28/2022,142975840,33.88,0.11261,6863853483,0.09424
RRRP3,3/31/2022,156678222,41.85,0.11261,8549427892,0.06816
RRRP3,4/30/2022,407313749,46.23,0.11261,9365877996,0.0601
RRRP3,5/31/2022,311426808,48.75,0.12317,9989864676,0.05844
RRRP3,6/30/2022,125339514,35.15,0.12317,7273091500,0.08624
RRRP3,7/31/2022,174431352,34.02,0.12317,6892216514,0.0924
RRRP3,8/31/2022,124575431,37.39,0.12372,7536462502,0.06612
RRRP3,9/30/2022,127257624,35.61,0.12372,7102913315,0.07039
RRRP3,10/31/2022,223870095,46.5,0.12372,8826980408,0.056
RRRP3,11/30/2022,204249233,36.99,0.12404,7271065569,0.07217
RRRP3,12/31/2022,182135840,37.75,0.12404,7647888694,0.06848
RRRP3,1/31/2023,209780946,44.83,0.12404,9173414572,0.05673
RRRP3,2/28/2023,410275481,36.41,0.12404,7929493073,0.06596
RRRP3,3/31/2023,148351121,29.47,0.11364,6169802260,0.04242
RRRP3,4/30/2023,310465155,31.67,0.10159,6431785305,0.03028
RRRP3,5/31/2023,134021867,30.31,0.10159,6056073186,0.03206
RRRP3,6/30/2023,205740405,29.85,0.10159,6009363031,0.03229
RRRP3,7/31/2023,81558063,35.55,0.10159,7189302173,0.02725
RRRP3,8/31/2023,230564134,32.92,0.03261,7724697793,0.00758
RRRP3,9/30/2023,184347737,31.58,0.03261,7575961376,0.00765
RRRP3,10/18/2023,175803246,31.88,0.03261,7897423955,0.00749
RSID3,11/30/2011,41801868,239.92,0.0442,2584107420,0.07881
RSID3,12/31/2011,52646606,192.51,0.0442,2146714368,0.08746
RSID3,1/31/2012,38369960,227.16,0.0442,2597524385,0.07857
RSID3,2/29/2012,36677556,247.62,0.0442,2855130109,0.07426
RSID3,3/31/2012,87587712,237.27,0.04777,2645825459,0.08092
RSID3,4/30/2012,27894562,200,0.04777,2200382227,0.0895
RSID3,5/31/2012,125261252,132,0.04236,1454398984,0.10398
RSID3,6/30/2012,17328316,123.25,0.04236,1322912729,0.10792
RSID3,7/31/2012,30070704,116.25,0.04236,1271928263,0.10953
RSID3,8/31/2012,65404511,152,0.04236,1618085955,0.09945
RSID3,9/30/2012,27926442,125.75,0.04236,1349746659,0.10709
RSID3,10/31/2012,11461640,106.75,0.02701,1186059688,0.06423
RSID3,11/30/2012,15085138,102,0.03096,1077119941,0.06659
RSID3,12/31/2012,24550580,113.75,0.03096,1222168511,0.06448
RSID3,1/31/2013,25804866,105,0.03096,1125469464,0.06587
RSID3,2/28/2013,12857482,87.75,0.03096,940129624,0.0687
RSID3,3/31/2013,19163350,77,-0.0113,1286071134,0.00152
RSID3,4/30/2013,16998247,84.5,-0.0113,1377933358,0.00149
RSID3,5/31/2013,45573177,86.25,-0.0229,1617406999,-0.01564
RSID3,6/30/2013,19988684,73,-0.0229,1246128875,-0.01691
RSID3,7/31/2013,18961814,66.5,-0.0229,1165045147,-0.01722
RSID3,8/31/2013,20902707,68.75,-0.02733,1178301905,-0.02399
RSID3,9/30/2013,11686490,79.25,-0.02733,1383969147,-0.02278
RSID3,10/31/2013,31354584,69,-0.02733,1191156108,-0.02391
RSID3,11/30/2013,17513512,54,-0.02547,925502587,-0.01991
RSID3,12/31/2013,9496353,51,-0.02547,874085777,-0.02019
RSID3,1/31/2014,9475829,48.75,-0.02547,831238435,-0.02043
RSID3,2/28/2014,13690238,42.75,-0.02547,766967422,-0.02081
RSID3,3/31/2014,12199642,45.25,0.02608,754113219,0.05831
RSID3,4/30/2014,8571644,40,0.02608,672703269,0.05976
RSID3,5/31/2014,6200821,40.5,0.03048,694710140,0.06609
RSID3,6/30/2014,5148783,43.25,0.03048,733305148,0.06531
RSID3,7/31/2014,7613903,35.5,0.03048,626096793,0.06753
RSID3,8/31/2014,14178822,35.5,0.02411,608943456,0.0568
RSID3,9/30/2014,10307172,27,0.02411,484581765,0.05927
RSID3,10/31/2014,10270774,24.5,0.02411,385950078,0.06138
RSID3,11/30/2014,6865326,19.2,-0.02089,329344067,-0.02417
RSID3,12/31/2014,66968629,16.95,-0.02089,290749059,-0.02453
RSID3,1/31/2015,3148501,10.65,-0.02089,182683037,-0.0256
RSID3,2/28/2015,3405402,14.45,-0.02089,247865717,-0.02494
RSID3,3/31/2015,3145107,13.05,-0.09342,222135712,-0.15262
RSID3,4/30/2015,2376295,11.5,-0.09342,190402038,-0.15473
RSID3,5/31/2015,3256582,7.9,-0.12691,135511361,-0.21997
RSID3,6/30/2015,318361,6.4,-0.12691,111496689,-0.22258
RSID3,7/31/2015,548743,5,-0.12691,87482018,-0.22526
RSID3,8/31/2015,618360,3.15,-0.14271,55748345,-0.26292
RSID3,9/30/2015,3129170,4.1,-0.14271,76332349,-0.2601
RSID3,10/31/2015,2810582,4.6,-0.14271,78905349,-0.25975
RSID3,11/30/2015,1998803,3.15,-0.14079,64325013,-0.2503
RSID3,12/31/2015,350668,3.2,-0.14079,54890678,-0.25164
RSID3,1/31/2016,273448,1.96,-0.14079,33620541,-0.25473
RSID3,2/29/2016,1999013,4.11,-0.14079,72044015,-0.24921
RSID3,3/31/2016,2290624,4.81,-0.11026,92628020,-0.18408
RSID3,4/30/2016,1329916,5.05,-0.11026,86624352,-0.1847
RSID3,5/31/2016,1497867,4.2,-0.12343,71872482,-0.19492
RSID3,6/30/2016,411826,2.94,-0.12343,48543944,-0.19741
RSID3,7/31/2016,1608845,4.26,-0.12343,73073216,-0.19479
RSID3,8/31/2016,1873480,4.31,-0.1432,75817750,-0.2121
RSID3,9/30/2016,743946,3.69,-0.1432,63467347,-0.21345
RSID3,10/31/2016,468007,3.92,-0.1432,67584148,-0.213
RSID3,11/30/2016,253482,3.15,-0.14227,54719145,-0.20312
RSID3,12/31/2016,173580,2.7,-0.14227,46314010,-0.20399
RSID3,1/31/2017,11159004,8.2,-0.14227,133967562,-0.19531
RSID3,2/28/2017,7932843,7.15,-0.14227,122646360,-0.19639
RSID3,3/31/2017,1540534,7.5,-0.11272,128650028,-0.14803
RSID3,4/30/2017,1040245,6.3,-0.11272,108066023,-0.14949
RSID3,5/31/2017,2899884,7.18,-0.11333,119730292,-0.14352
RSID3,6/30/2017,1324365,7.35,-0.11333,127792361,-0.14298
RSID3,7/31/2017,690395,7.1,-0.11333,122817893,-0.14331
RSID3,8/31/2017,787401,7.05,-0.136,121788693,-0.15762
RSID3,9/30/2017,666134,7.29,-0.136,125047827,-0.15738
RSID3,10/31/2017,1254263,6.56,-0.136,114412758,-0.15817
RSID3,11/30/2017,843819,6.3,-0.14916,111496690,-0.16611
RSID3,12/31/2017,1229638,7.19,-0.14916,123332493,-0.16519
RSID3,1/31/2018,618761,7.01,-0.14916,121445626,-0.16533
RSID3,2/28/2018,351432,6.99,-0.14916,119215692,-0.16551
RSID3,3/31/2018,1036853,6.54,-0.20282,112182824,-0.23941
RSID3,4/30/2018,636781,6.89,-0.20282,115785025,-0.23894
RSID3,5/31/2018,746778,5.99,-0.20699,102748489,-0.22902
RSID3,6/30/2018,197622,4.47,-0.20699,76675416,-0.23213
RSID3,7/31/2018,1942619,4.08,-0.20699,75131616,-0.23231
RSID3,8/31/2018,558583,4.05,-0.19206,68613348,-0.20731
RSID3,9/30/2018,268390,3.78,-0.19206,64839614,-0.20772
RSID3,10/31/2018,2565625,5.46,-0.19206,95715620,-0.20441
RSID3,11/30/2018,271453,4.96,-0.23395,85938218,-0.2205
RSID3,12/31/2018,646459,5.3,-0.23395,90912686,-0.21984
RSID3,1/31/2019,111709,5.52,-0.23395,94171820,-0.21941
RSID3,2/28/2019,239688,4.98,-0.23395,86109752,-0.22048
RSID3,3/31/2019,159946,4.69,-0.32273,80449151,-0.27145
RSID3,4/30/2019,159622,4.23,-0.32273,71014815,-0.27304
RSID3,5/31/2019,74424,3.88,-0.31992,66898014,-0.25394
RSID3,6/30/2019,179822,4.69,-0.31992,80449151,-0.25178
RSID3,7/31/2019,355789,5,-0.31992,84909018,-0.25107
RSID3,8/31/2019,228516,4.38,-0.35395,75131616,-0.25409
RSID3,9/30/2019,397702,4.01,-0.35395,71357882,-0.25469
RSID3,10/31/2019,421469,3.76,-0.35395,64839614,-0.25572
RSID3,11/30/2019,95016,3.84,-0.33285,65868814,-0.21624
RSID3,12/31/2019,9596832,9.12,-0.33285,156438433,-0.20466
RSID3,1/31/2020,2131723,8.91,-0.33285,159354501,-0.20431
RSID3,2/29/2020,2772746,7.7,-0.33285,132080695,-0.20765
RSID3,3/31/2020,399777,4.33,-0.32024,77704617,-0.2012
RSID3,4/30/2020,525697,4.08,-0.32024,71872482,-0.202
RSID3,5/31/2020,249482,4.09,-0.32024,70157148,-0.20224
RSID3,6/30/2020,1280338,5.99,-0.3346,104120756,-0.19174
RSID3,7/31/2020,569617,5.99,-0.3346,103606155,-0.19181
RSID3,8/31/2020,450524,5.61,-0.41332,99317821,-0.2113
RSID3,9/30/2020,112663,4.89,-0.41332,83193684,-0.2137
RSID3,10/31/2020,333055,5.12,-0.41332,87825085,-0.21301
RSID3,11/30/2020,717813,6.2,-0.39273,114927358,-0.17669
RSID3,12/31/2020,695898,6.63,-0.39273,113726624,-0.17684
RSID3,1/31/2021,4334294,12.41,-0.39273,212872912,-0.16546
RSID3,2/28/2021,5356614,11.26,-0.39273,193146575,-0.1676
RSID3,3/31/2021,695789,9.75,-1.31998,168617303,-0.38067
RSID3,4/30/2021,721629,11.64,-1.31998,205668511,-0.36706
RSID3,5/31/2021,1109324,9.92,-1.43505,173420237,-0.33753
RSID3,6/30/2021,3782522,11,-1.43505,183540706,-0.33409
RSID3,7/31/2021,2135952,12.71,-1.43505,218018913,-0.32287
RSID3,8/31/2021,273147,10.48,-4.19287,178394705,-0.4402
RSID3,9/30/2021,705203,8.91,-4.19287,154723100,-0.45512
RSID3,10/31/2021,495563,8.22,-4.19287,141000430,-0.46425
RSID3,11/30/2021,376779,7.94,-174.86037,138084363,-0.48673
RSID3,12/31/2021,270538,9.47,-174.86037,162442101,-0.47055
RSID3,1/31/2022,276154,8.85,-174.86037,150434765,-0.47839
RSID3,2/28/2022,460279,8.08,-174.86037,138598963,-0.48638
RSID3,3/31/2022,380992,8.09,2.55276,142201164,-0.36737
RSID3,4/30/2022,354918,5.37,2.55276,92113420,-0.39423
RSID3,5/31/2022,1908019,2.46,1.77436,49400000,-0.59532
RSID3,6/30/2022,540886,2.36,1.77436,45000000,-0.59949
RSID3,7/31/2022,1212720,3.04,1.77436,60800000,-0.58479
RSID3,8/31/2022,548815,3.07,1.17723,66000000,-0.50604
RSID3,9/30/2022,938286,2.79,1.17723,53800000,-0.51557
RSID3,10/31/2022,236927,2.95,1.17723,57800000,-0.51241
RSID3,11/30/2022,22564,2.35,0.9182,48000000,-0.42237
RSID3,12/31/2022,56518,2.84,0.9182,56800000,-0.41672
RSID3,1/31/2023,31536,3,0.9182,60600000,-0.41433
RSID3,2/28/2023,113962,2.97,0.9182,61600000,-0.4137
RSID3,3/31/2023,117458,2.9,0.68408,62000000,-0.56219
RSID3,4/30/2023,152931,3.08,0.68408,61600000,-0.56254
RSID3,5/31/2023,93613,3.13,0.50181,64200000,-0.42039
RSID3,6/30/2023,323392,4.95,0.50181,97800000,-0.40032
RSID3,7/31/2023,240365,5.04,0.50181,98000000,-0.40021
RSID3,8/31/2023,380203,4.05,0.48661,84000000,-0.41414
RSID3,9/30/2023,112100,3.88,0.48661,77600000,-0.41798
RSID3,10/18/2023,232184,3.84,0.48661,72600000,-0.42103
SAPR4,11/30/2011,2258803,0.75,0.10589,559103904,0.30274
SAPR4,12/31/2011,670072,0.74,0.10589,575255795,0.29929
SAPR4,1/31/2012,138332,0.88,0.10589,656015247,0.28314
SAPR4,2/29/2012,264146,1.12,0.10589,863504918,0.24867
SAPR4,3/31/2012,265741,1.18,0.1153,894566246,0.25916
SAPR4,4/30/2012,714777,1.2,0.1153,924385121,0.25471
SAPR4,5/31/2012,38089,1.18,0.12194,898293606,0.29743
SAPR4,6/30/2012,271139,1.28,0.12194,975325699,0.28425
SAPR4,7/31/2012,1775035,1.28,0.12194,969113434,0.28527
SAPR4,8/31/2012,4681197,1.46,0.12451,1082176668,0.27941
SAPR4,9/30/2012,115530,1.41,0.12451,1052357793,0.28389
SAPR4,10/31/2012,908935,1.46,0.12451,1102055917,0.27651
SAPR4,11/30/2012,1806047,1.46,0.12736,1093358746,0.3027
SAPR4,12/31/2012,486832,1.51,0.12736,1124420074,0.29771
SAPR4,1/31/2013,9061,1.72,0.12736,1261089917,0.27754
SAPR4,2/28/2013,849545,1.52,0.12736,1157966308,0.29249
SAPR4,3/31/2013,987880,1.37,0.13639,1006387027,0.32728
SAPR4,4/30/2013,960444,1.25,0.13639,889596434,0.35071
SAPR4,5/31/2013,499147,1.4,0.13193,1020054012,0.34056
SAPR4,6/30/2013,2663381,1.07,0.13193,3153195534,0.15179
SAPR4,7/31/2013,196457,1.1,0.13193,3132073831,0.15263
SAPR4,8/31/2013,44201,1.21,0.13044,3233954987,0.14098
SAPR4,9/30/2013,86206,1.19,0.13044,3233954987,0.14098
SAPR4,10/31/2013,120668,1.21,0.13044,3218632087,0.14151
SAPR4,11/30/2013,22776,1.17,0.0998,3206207556,0.13586
SAPR4,12/31/2013,47460,1.19,0.0998,3216147181,0.13555
SAPR4,1/31/2014,25142,0.99,0.0998,3072022619,0.14018
SAPR4,2/28/2014,285214,0.98,0.09961,3346905146,0.13771
SAPR4,3/31/2014,258624,0.96,0.09961,3365583479,0.13716
SAPR4,4/30/2014,29764,1.06,0.09961,3444032481,0.1349
SAPR4,5/31/2014,143432,1.08,0.10026,3475785648,0.13828
SAPR4,6/30/2014,299098,1.08,0.10026,3468314314,0.13849
SAPR4,7/31/2014,112853,1.09,0.10026,3447768147,0.13908
SAPR4,8/31/2014,192432,1.09,0.09918,3242124341,0.13821
SAPR4,9/30/2014,233035,0.93,0.09918,3053742109,0.14398
SAPR4,10/31/2014,593326,1.1,0.09285,3220105639,0.12825
SAPR4,11/30/2014,1299493,1.2,0.09285,3391362214,0.12382
SAPR4,12/31/2014,476540,1.09,0.09285,3246890543,0.12754
SAPR4,1/31/2015,610969,0.96,0.09285,3051168743,0.13293
